Sent,Word,Tag
sent: 2284,ki,O
sent: 2284,mang,O
sent: 2284,karte,O
sent: 2284,h,O
sent: 2284,#RightToPrivacy,O
sent: 2285,wahan,O
sent: 2285,border,O
sent: 2285,par,O
sent: 2285,aarmy,B-ORGANISATION
sent: 2285,jaan,O
sent: 2285,de,O
sent: 2285,rahi,O
sent: 2285,aur,O
sent: 2285,tum,O
sent: 2285,yahan,O
sent: 2285,#RightToPrivacy,O
sent: 2285,ki,O
sent: 2285,baatein,O
sent: 2285,kar,O
sent: 2285,rhe,O
sent: 2285,ho,O
sent: 2285,?,O
sent: 2286,#TripleTalaq,O
sent: 2286,talak,O
sent: 2286,se,O
sent: 2286,outgoing,O
sent: 2286,bandh,O
sent: 2286,kar,O
sent: 2286,diya,O
sent: 2286,ab,O
sent: 2286,#ClericsForChildMarriage,O
sent: 2286,se,O
sent: 2286,incoming,O
sent: 2286,bandh,O
sent: 2286,kar,O
sent: 2286,diya,O
sent: 2286,0,O
sent: 2286,Islam,O
sent: 2286,khatre,O
sent: 2286,mein,O
sent: 2286,he,O
sent: 2287,Historic,O
sent: 2287,decision,O
sent: 2287,of,O
sent: 2287,Hon,O
sent: 2288,ble,O
sent: 2288,SC,B-ORGANISATION
sent: 2288,for,O
sent: 2288,#RightToPrivacy,O
sent: 2288,0,O
sent: 2289,#RightToPrivacy,O
sent: 2289,-,O
sent: 2289,judgement,O
sent: 2289,k,O
sent: 2289,Kya,O
sent: 2289,mainey,O
sent: 2289,Hai,O
sent: 2289,?,O
sent: 2289,Pehle,O
sent: 2289,nijhta,O
sent: 2289,ka,O
sent: 2289,sammanit,O
sent: 2289,taur,O
sent: 2289,nahi,O
sent: 2289,Tha,O
sent: 2289,",",O
sent: 2289,par,O
sent: 2289,ab,O
sent: 2289,ho,O
sent: 2289,CHUKA,O
sent: 2289,Hai,O
sent: 2289,0,O
sent: 2289,0,O
sent: 2290,#SupremeCourt,O
sent: 2290,ko,O
sent: 2290,qubool,O
sent: 2290,hai,O
sent: 2290,qubool,O
sent: 2290,hai,O
sent: 2290,qubool,O
sent: 2290,hai,O
sent: 2290,right,O
sent: 2290,to,O
sent: 2290,privacy,O
sent: 2290,#RightToPrivacy,O
sent: 2291,Rashtrapati,O
sent: 2291,Bhavan,O
sent: 2291,#RightToPrivacy,O
sent: 2291,Durga,B-PERSON
sent: 2291,#ThursdayThoughts,O
sent: 2291,#SureshPrabhuDontQuit,O
sent: 2291,#ColPurohit,O
sent: 2291,#ColPurohitTruth,O
sent: 2291,Ram,B-PERSON
sent: 2291,Rahim,I-PERSON
sent: 2291,#TripleTalaq,O
sent: 2292,Russia,B-PLACE
sent: 2292,Ke,O
sent: 2292,Sath,O
sent: 2292,Mil,O
sent: 2292,Kar,O
sent: 2292,Kam,O
sent: 2292,Karna,O
sent: 2292,Zaruri,O
sent: 2292,He,O
sent: 2292,0,O
sent: 2293,#Pakistan,O
sent: 2293,ka,O
sent: 2293,naamo,O
sent: 2293,-,O
sent: 2293,nishaan,O
sent: 2293,mitt,O
sent: 2293,jana,O
sent: 2293,chahiye,O
sent: 2293,0,O
sent: 2293,naak,O
sent: 2293,mein,O
sent: 2293,dum,O
sent: 2293,kar,O
sent: 2293,rakha,O
sent: 2293,hai,O
sent: 2293,0,O
sent: 2293,JAI,O
sent: 2293,JO,O
sent: 2293,#Trump,O
sent: 2293,#TrumpNailsPakistan,O
sent: 2293,too,O
sent: 2293,good,O
sent: 2293,move,O
sent: 2293,0,O
sent: 2294,Lo,O
sent: 2294,bhai,O
sent: 2294,",",O
sent: 2294,naya,O
sent: 2294,shosha,O
sent: 2294,#Trump,O
sent: 2294,ka,O
sent: 2294,",",O
sent: 2294,5,O
sent: 2294,saal,O
sent: 2294,ki,O
sent: 2294,#SocialMedia,O
sent: 2294,history,O
sent: 2294,may,O
sent: 2294,koi,O
sent: 2294,#Pakistani,O
sent: 2294,ko,O
sent: 2294,ab,O
sent: 2294,visa,O
sent: 2294,tho,O
sent: 2294,nahi,O
sent: 2294,millay,O
sent: 2294,gha,O
sent: 2295,Sunne,O
sent: 2295,mai,O
sent: 2295,aaya,O
sent: 2295,hai,O
sent: 2295,k,O
sent: 2295,#TripleTalaq,O
sent: 2295,k,O
sent: 2295,baad,O
sent: 2295,kuch,O
sent: 2295,ladke,O
sent: 2295,court,O
sent: 2295,jakr,O
sent: 2295,Qubool,O
sent: 2295,hai,O
sent: 2295,replace,O
sent: 2295,krke,O
sent: 2295,#bolozubaankesri,O
sent: 2295,ki,O
sent: 2295,maang,O
sent: 2295,ki,O
sent: 2295,hai,O
sent: 2295,...,O
sent: 2295,#vimaaltroll,O
sent: 2296,Ek,O
sent: 2296,bar,O
sent: 2296,#TRUMP,O
sent: 2296,ko,O
sent: 2296,#Quint,O
sent: 2296,ka,O
sent: 2296,address,O
sent: 2296,share,O
sent: 2296,karo,O
sent: 2296,...,O
sent: 2296,agla,O
sent: 2296,MOAB,O
sent: 2296,wahi,O
sent: 2296,gire,O
sent: 2296,ga,O
sent: 2297,#ModiG,O
sent: 2297,Ab,O
sent: 2297,Bus,O
sent: 2297,bhi,O
sent: 2297,Karo,O
sent: 2297,",",O
sent: 2297,kabtalak,O
sent: 2297,chorhte,O
sent: 2297,Rahoge,O
sent: 2297,0,O
sent: 2297,Le,O
sent: 2297,liye,O
sent: 2297,#UP,O
sent: 2297,#EVM,O
sent: 2297,ki,O
sent: 2297,Madad,O
sent: 2297,se,O
sent: 2297,",",O
sent: 2297,Ab,O
sent: 2297,jao,O
sent: 2297,ghumne,O
sent: 2297,#America,O
sent: 2297,#Trump,O
sent: 2297,k,O
sent: 2297,PAS,O
sent: 2297,0,O
sent: 2297,#HoliHai,O
sent: 2298,#America,O
sent: 2298,me,O
sent: 2298,#Trump,O
sent: 2298,ke,O
sent: 2298,khilaf,O
sent: 2298,chunav,O
sent: 2298,ladte,O
sent: 2298,to,O
sent: 2298,pakka,O
sent: 2298,jeet,O
sent: 2298,gaye,O
sent: 2298,hote,O
sent: 2298,0,O
sent: 2299,#Modi,O
sent: 2299,To,O
sent: 2299,#Trump,O
sent: 2299,Ko,O
sent: 2299,Bhi,O
sent: 2299,Hara,O
sent: 2299,Sakta,O
sent: 2299,Hai,O
sent: 2299,",",O
sent: 2300,Lekin,O
sent: 2300,Shart,O
sent: 2300,Ye,O
sent: 2300,Hai,O
sent: 2300,Ke,O
sent: 2300,#INDIAN,O
sent: 2300,#EVM,O
sent: 2300,Machine,O
sent: 2300,Se,O
sent: 2300,Voting,O
sent: 2300,Hogi,O
sent: 2300,:p,O
sent: 2300,—,O
sent: 2300,feeling,O
sent: 2300,fed,O
sent: 2300,up,O
sent: 2301,#Verdict,O
sent: 2301,2017,O
sent: 2301,dekh,O
sent: 2301,ke,O
sent: 2301,#trump,O
sent: 2301,bhi,O
sent: 2301,sadme,O
sent: 2301,me,O
sent: 2301,..,O
sent: 2302,Jab,O
sent: 2302,US,B-PLACE
sent: 2302,mei,O
sent: 2302,#Trump,O
sent: 2302,jeet,O
sent: 2302,sakta,O
sent: 2302,hai,O
sent: 2302,toh,O
sent: 2302,India,B-PLACE
sent: 2302,mei,O
sent: 2302,kuch,O
sent: 2302,bhi,O
sent: 2302,ho,O
sent: 2302,sakta,O
sent: 2302,hai,O
sent: 2302,#ElectionResults,O
sent: 2302,2017,O
sent: 2303,Yeh,O
sent: 2303,sab,O
sent: 2303,#Trump,O
sent: 2303,ki,O
sent: 2303,wajah,O
sent: 2303,se,O
sent: 2303,ho,O
sent: 2303,raha,O
sent: 2303,hai,O
sent: 2303,0,O
sent: 2303,#INDvsAUS,O
sent: 2304,Muslimo,O
sent: 2304,ka,O
sent: 2304,bharosa,O
sent: 2304,nhi,O
sent: 2304,kyonki,O
sent: 2304,unhe,O
sent: 2304,biwi,O
sent: 2304,se,O
sent: 2304,jyada,O
sent: 2304,Mulle,O
sent: 2304,pasand,O
sent: 2304,hai,O
sent: 2304,#TripleTalaq,O
sent: 2304,aur,O
sent: 2304,Yadav,O
sent: 2304,Jaatiwaad,O
sent: 2304,se,O
sent: 2304,upar,O
sent: 2304,kabhi,O
sent: 2304,nhi,O
sent: 2304,soch,O
sent: 2304,sakte,O
sent: 2304,in,O
sent: 2304,UP,B-PLACE
sent: 2304,BIHAR,B-PLACE
sent: 2305,#c.m,O
sent: 2305,#yogi,O
sent: 2305,ji,I-PERSON
sent: 2305,ka,O
sent: 2305,speed,O
sent: 2305,dekh,O
sent: 2305,kar,O
sent: 2305,to,O
sent: 2305,#Trump,O
sent: 2305,v,O
sent: 2305,sarma,O
sent: 2305,jaye,O
sent: 2305,#u.p,O
sent: 2306,Sale,O
sent: 2306,atankwaadi,O
sent: 2306,bhaag,O
sent: 2306,yaha,O
sent: 2306,se,O
sent: 2306,0,O
sent: 2306,And,O
sent: 2306,watch,O
sent: 2306,out,O
sent: 2306,for,O
sent: 2306,American,O
sent: 2306,drones,O
sent: 2306,kyuki,O
sent: 2306,abb,O
sent: 2306,drones,O
sent: 2306,se,O
sent: 2306,khana,O
sent: 2306,nahi,O
sent: 2306,bomb,O
sent: 2306,girega,O
sent: 2306,0,O
sent: 2306,#Trump,O
sent: 2307,aap,O
sent: 2307,ik,O
sent: 2307,baar,O
sent: 2307,#donald,O
sent: 2307,#trump,O
sent: 2307,and,O
sent: 2307,#LALUPRASAD,O
sent: 2307,#YADAV,O
sent: 2307,JI,I-PERSON
sent: 2307,KA,O
sent: 2307,INTER,O
sent: 2307,VIEW,O
sent: 2307,EK,O
sent: 2307,#sath,O
sent: 2307,kr,O
sent: 2307,ke,O
sent: 2307,dikhaye,O
sent: 2307,.....,O
sent: 2308,Haha,O
sent: 2308,if,O
sent: 2308,this,O
sent: 2308,Sri,B-PERSON
sent: 2308,Krishna,I-PERSON
sent: 2308,is,O
sent: 2308,a,O
sent: 2308,#baloch,O
sent: 2308,then,O
sent: 2308,#Trump,O
sent: 2308,is,O
sent: 2308,japanese,O
sent: 2308,0,O
sent: 2308,Shar,O
sent: 2308,e,O
sent: 2308,gona,O
sent: 2308,@srikrishnasark7,O
sent: 2308,mana,O
sent: 2308,haal,O
sent: 2308,bede,O
sent: 2308,kujam,O
sent: 2308,baloch,O
sent: 2308,en,O
sent: 2308,tao,O
sent: 2308,??,O
sent: 2309,#ShivRajSinghChauhan,O
sent: 2309,agar,O
sent: 2309,apne,O
sent: 2309,to,O
sent: 2309,#trump,O
sent: 2309,keh,O
sent: 2309,de,O
sent: 2309,to,O
sent: 2309,ki,O
sent: 2309,herani,O
sent: 2309,nahi,O
sent: 2309,hogi,O
sent: 2309,0,O
sent: 2310,Log,O
sent: 2310,Meri,O
sent: 2310,Post,O
sent: 2310,se,O
sent: 2310,Aaisey,O
sent: 2310,Julteey,O
sent: 2310,hai,O
sent: 2310,Jaisey,O
sent: 2310,#Trump,O
sent: 2310,ko,O
sent: 2310,mai,O
sent: 2310,ne,O
sent: 2310,Jitwayaa,O
sent: 2310,Ho,O
sent: 2311,#GharWapas,O
sent: 2311,aaney,O
sent: 2311,Kho,O
sent: 2311,bolo,O
sent: 2311,bhai,O
sent: 2311,0,O
sent: 2311,USA,B-PLACE
sent: 2311,mein,O
sent: 2311,#Gabbar,O
sent: 2311,rehtha,O
sent: 2311,hai,O
sent: 2311,#Trump,O
sent: 2312,Shumali,B-PLACE
sent: 2312,Koria,I-PLACE
sent: 2312,Kay,O
sent: 2312,Sath,O
sent: 2312,Bari,O
sent: 2312,Jang,O
sent: 2312,Bhi,O
sent: 2312,Charh,O
sent: 2312,Sakti,O
sent: 2312,Hai,O
sent: 2312,0,O
sent: 2313,Woman,O
sent: 2313,given,O
sent: 2313,3talaq,O
sent: 2313,for,O
sent: 2313,not,O
sent: 2313,bearing,O
sent: 2313,male,O
sent: 2313,child,O
sent: 2313,@asaadowaisi,O
sent: 2313,ji,O
sent: 2313,kabhi,O
sent: 2313,iske,O
sent: 2313,liye,O
sent: 2313,aawaz,O
sent: 2313,utha,O
sent: 2313,liya,O
sent: 2313,karo,O
sent: 2313,#TripleTalaq,O
sent: 2314,aap,O
sent: 2314,fenk,O
sent: 2314,ne,O
sent: 2314,mai,O
sent: 2314,powerful,O
sent: 2314,ki,O
sent: 2314,baat,O
sent: 2314,kar,O
sent: 2314,rahe,O
sent: 2314,ho,O
sent: 2314,kya,O
sent: 2314,?,O
sent: 2314,result,O
sent: 2314,to,O
sent: 2314,yahi,O
sent: 2314,dikhata,O
sent: 2314,hai,O
sent: 2314,!,O
sent: 2314,#sukmaattack,O
sent: 2314,#Trump,O
sent: 2314,#handmaidstale,O
sent: 2314,#ModiCheatsHimachal,O
sent: 2315,#ModiJi,O
sent: 2315,#Trump,O
sent: 2315,ji,I-PERSON
sent: 2315,ko,O
sent: 2315,bigaad,O
sent: 2315,rahe,O
sent: 2315,hai,O
sent: 2316,Bai,O
sent: 2316,#Trump,O
sent: 2316,ek,O
sent: 2316,#MOAB,O
sent: 2316,tu,O
sent: 2316,he,O
sent: 2316,#Moists,O
sent: 2316,pe,O
sent: 2316,gira,O
sent: 2316,de,O
sent: 2316,",",O
sent: 2316,apni,O
sent: 2316,sarkaar,O
sent: 2316,ke,O
sent: 2316,to,O
sent: 2316,bs,O
sent: 2316,mein,O
sent: 2316,he,O
sent: 2316,nahi,O
sent: 2316,hai,O
sent: 2316,kuch,O
sent: 2316,!,O
sent: 2316,#CRPF,O
sent: 2316,#CRPFMartyrs,O
sent: 2317,Aur,O
sent: 2317,karlo,O
sent: 2317,havan,O
sent: 2317,#Trump,O
sent: 2317,ke,O
sent: 2317,liye,O
sent: 2317,..,O
sent: 2318,#Trump,O
sent: 2318,Ki,O
sent: 2318,Dhamkion,O
sent: 2318,Ka,O
sent: 2318,Jawab,O
sent: 2318,",",O
sent: 2318,Pakistan,B-PLACE
sent: 2318,Ka,O
sent: 2318,Kharja,O
sent: 2318,Policy,O
sent: 2318,Badalnay,O
sent: 2318,Ka,O
sent: 2318,Elaan,O
sent: 2318,",",O
sent: 2318,Khittay,O
sent: 2318,Me,O
sent: 2318,Tabdilian,O
sent: 2318,",",O
sent: 2318,Kuch,O
sent: 2318,Faislay,O
sent: 2318,Jald,O
sent: 2318,Karnay,O
sent: 2318,HonGe,O
sent: 2318,0,O
sent: 2319,Afghanistan,B-PLACE
sent: 2319,Me,O
sent: 2319,Ek,O
sent: 2319,Aur,O
sent: 2319,Drone,O
sent: 2319,Hamla,O
sent: 2319,6,O
sent: 2319,Afrad,O
sent: 2319,Halak,O
sent: 2320,Bhai,O
sent: 2320,yahan,O
sent: 2320,18,O
sent: 2320,ghante,O
sent: 2320,se,O
sent: 2320,light,O
sent: 2320,nahi,O
sent: 2320,hai,O
sent: 2320,aur,O
sent: 2320,tum,O
sent: 2320,log,O
sent: 2320,ko,O
sent: 2320,#Trump,O
sent: 2320,ki,O
sent: 2320,parri,O
sent: 2320,hai,O
sent: 2320,...,O
sent: 2320,Phuppo,O
sent: 2320,ka,O
sent: 2320,larka,O
sent: 2320,hai,O
sent: 2320,na,O
sent: 2320,tum,O
sent: 2320,log,O
sent: 2320,ka,O
sent: 2320,!!,O
sent: 2321,#PMNawazSharif,O
sent: 2321,aur,O
sent: 2321,#Trump,O
sent: 2321,ki,O
sent: 2321,mulaqat,O
sent: 2321,par,O
sent: 2321,is,O
sent: 2321,khabar,O
sent: 2321,ka,O
sent: 2321,kia,O
sent: 2321,asar,O
sent: 2321,hoga,O
sent: 2321,?,O
sent: 2321,Dekhiye,O
sent: 2321,sochiye,O
sent: 2322,Agar,O
sent: 2322,kisi,O
sent: 2322,ka,O
sent: 2322,Hasben,O
sent: 2322,jahil,O
sent: 2322,ho,O
sent: 2322,to,O
sent: 2322,#TripleTalaq,O
sent: 2322,dekar,O
sent: 2322,kam,O
sent: 2322,se,O
sent: 2322,kam,O
sent: 2322,os,O
sent: 2322,larki,O
sent: 2322,ki,O
sent: 2322,jaan,O
sent: 2322,to,O
sent: 2322,bach,O
sent: 2322,jati,O
sent: 2322,hai,O
sent: 2322,Or,O
sent: 2322,Hindu,B-ORGANISATION
sent: 2322,to,O
sent: 2322,talaq,O
sent: 2322,nahi,O
sent: 2322,killing,O
sent: 2322,karte,O
sent: 2322,hain,O
sent: 2323, ,O
sent: 2324,ghar,O
sent: 2324,mai,O
sent: 2324,lagi,O
sent: 2324,aag,O
sent: 2324,Se,O
sent: 2324,yad,O
sent: 2324,aya,O
sent: 2324,!,O
sent: 2324,#Trump,O
sent: 2324,k,O
sent: 2324,jitne,O
sent: 2324,ki,O
sent: 2324,khushi,O
sent: 2324,#India,O
sent: 2324,mai,O
sent: 2324,#Andhbhakto,O
sent: 2324,ko,O
sent: 2324,zyada,O
sent: 2324,thi,O
sent: 2324,shyd,O
sent: 2325,#trump,O
sent: 2325,must,O
sent: 2325,be,O
sent: 2325,so,O
sent: 2325,envious,O
sent: 2325,of,O
sent: 2325,#kejriwal,O
sent: 2325,..,O
sent: 2325,Sochta,O
sent: 2325,hoga,O
sent: 2325,aisa,O
sent: 2325,kya,O
sent: 2325,karta,O
sent: 2325,Hai,O
sent: 2325,ye,O
sent: 2325,aam,O
sent: 2325,aadmi,O
sent: 2325,ki,O
sent: 2325,mujhse,O
sent: 2325,jyada,O
sent: 2325,trend,O
sent: 2325,ho,O
sent: 2325,raha,O
sent: 2325,hai,O
sent: 2326,Modi,B-PERSON
sent: 2326,ji,I-PERSON
sent: 2326,ne,O
sent: 2326,ye,O
sent: 2326,sabit,O
sent: 2326,kar,O
sent: 2326,diya,O
sent: 2326,hai,O
sent: 2326,ki,O
sent: 2326,duniya,O
sent: 2326,ki,O
sent: 2326,best,O
sent: 2326,political,O
sent: 2326,party,O
sent: 2326,BJP,B-ORGANISATION
sent: 2326,hai,O
sent: 2326,0,O
sent: 2326,Har,O
sent: 2326,neta,O
sent: 2326,#trump,O
sent: 2326,",",O
sent: 2326,follow,O
sent: 2326,kr,O
sent: 2326,raha,O
sent: 2326,hai,O
sent: 2326,0,O
sent: 2326,Is,O
sent: 2326,bolte,O
sent: 2326,hain,O
sent: 2327,#MakeInIndia,O
sent: 2328,In,O
sent: 2328,jese,O
sent: 2328,logo,O
sent: 2328,ki,O
sent: 2328,waja,O
sent: 2328,se,O
sent: 2328,Aliens,O
sent: 2328,mujhe,O
sent: 2328,reply,O
sent: 2328,nai,O
sent: 2328,kr,O
sent: 2328,rhe,O
sent: 2329,Dunuo,O
sent: 2329,party,O
sent: 2329,kharb,O
sent: 2329,hai,O
sent: 2329,tuo,O
sent: 2329,#Trump,O
sent: 2329,kuo,O
sent: 2329,Vote,O
sent: 2329,diya,O
sent: 2329,jaye,O
sent: 2329,iss,O
sent: 2329,baar,O
sent: 2329,kiya,O
sent: 2329,?,O
sent: 2330,#Trump,O
sent: 2330,dhamki,O
sent: 2330,de,O
sent: 2330,raha,O
sent: 2330,tha,O
sent: 2330,k,O
sent: 2330,USA,B-PLACE
sent: 2330,dekta,O
sent: 2330,he,O
sent: 2330,kon,O
sent: 2330,kon,O
sent: 2330,hamare,O
sent: 2330,haq,O
sent: 2330,me,O
sent: 2330,nahi,O
sent: 2330,vote,O
sent: 2330,dega,O
sent: 2330,....,O
sent: 2331,#TripleTalaq,O
sent: 2331,ka,O
sent: 2331,hal,O
sent: 2331,sirf,O
sent: 2331,#IslamicCort,O
sent: 2331,K,O
sent: 2331,Zariye,O
sent: 2331,hi,O
sent: 2331,nikal,O
sent: 2331,sakta,O
sent: 2331,hy,O
sent: 2331,us,O
sent: 2331,cort,O
sent: 2331,k,O
sent: 2331,jaj,O
sent: 2331,ko,O
sent: 2331,pawor,O
sent: 2331,di,O
sent: 2331,jae,O
sent: 2331,full,O
sent: 2331,bas,O
sent: 2331,ban,O
sent: 2331,hua,O
sent: 2331,to,O
sent: 2331,khtra,O
sent: 2331,h,O
sent: 2331,mulk,O
sent: 2331,ko,O
sent: 2332, ,O
sent: 2333,Ye,O
sent: 2333,sab,O
sent: 2333,kam,O
sent: 2333,padd,O
sent: 2333,gaye,O
sent: 2333,the,O
sent: 2333,jo,O
sent: 2333,ab,O
sent: 2333,#Trump,O
sent: 2333,pe,O
sent: 2333,nazre,O
sent: 2333,tikk,O
sent: 2333,gyi,O
sent: 2333,h,O
sent: 2333,0,O
sent: 2334,@narendramodi,O
sent: 2334,kahin,O
sent: 2334,ye,O
sent: 2334,#trump,O
sent: 2334,k,O
sent: 2334,liye,O
sent: 2334,to,O
sent: 2334,suit,O
sent: 2334,nai,O
sent: 2334,bann,O
sent: 2334,raha,O
sent: 2334,naa,O
sent: 2334,..,O
sent: 2335,Hum,O
sent: 2335,toh,O
sent: 2335,kab,O
sent: 2335,ke,O
sent: 2335,bak,O
sent: 2335,rahay,O
sent: 2335,hain,O
sent: 2335,bhaiyaa,O
sent: 2335,",",O
sent: 2335,ye,O
sent: 2335,bik,O
sent: 2335,gayee,O
sent: 2335,hai,O
sent: 2335,gormint,O
sent: 2335,#Trump,O
sent: 2335,#FuckingTrump,O
sent: 2335,#BhosriKa,O
sent: 2336,Donald,B-PERSON
sent: 2336,tum,O
sent: 2336,aage,O
sent: 2336,badho,O
sent: 2336,",",O
sent: 2336,Duck,O
sent: 2336,(,O
sent: 2336,s,O
sent: 2336,),O
sent: 2336,tumhare,O
sent: 2336,saath,O
sent: 2336,hai,O
sent: 2336,!,O
sent: 2336,#Trump,O
sent: 2336,#NorthKoreaNukes,O
sent: 2337,abhi,O
sent: 2337,bakhi,O
sent: 2337,hai,O
sent: 2337,mere,O
sent: 2337,dost,O
sent: 2337,#Trump,O
sent: 2337,#healthcare,O
sent: 2337,#mitchmcconell,O
sent: 2338,sadak,O
sent: 2338,par,O
sent: 2338,lana,O
sent: 2338,galat,O
sent: 2338,hy,O
sent: 2338,lekin,O
sent: 2338,#TripleTalaq,O
sent: 2338,ka,O
sent: 2338,hal,O
sent: 2338,islamic,O
sent: 2338,cort,O
sent: 2338,banakr,O
sent: 2338,nikala,O
sent: 2338,jae,O
sent: 2338,warna,O
sent: 2338,desh,B-ORGANISATION
sent: 2338,tutega,O
sent: 2339,#Trump,O
sent: 2339,Bhaiya,O
sent: 2339,to,O
sent: 2339,get,O
sent: 2339,#Rakhis,O
sent: 2339,from,O
sent: 2339,Women,O
sent: 2339,of,O
sent: 2339,Haryana,B-PLACE
sent: 2339,Village,O
sent: 2340, ,O
sent: 2341,#Israel,O
sent: 2341,duniya,O
sent: 2341,me,O
sent: 2341,ek,O
sent: 2341,najayez,O
sent: 2341,wajood,O
sent: 2341,hai,O
sent: 2341,0,O
sent: 2341,#india,O
sent: 2341,with,O
sent: 2341,#Palestinian,O
sent: 2342,#ZarooratHai,O
sent: 2342,ab,O
sent: 2342,saare,O
sent: 2342,duniya,O
sent: 2342,se,O
sent: 2342,#TRUMP,O
sent: 2342,k,O
sent: 2342,khilaaf,O
sent: 2342,awaaz,O
sent: 2342,uthe,O
sent: 2343,#MotabhaiJaiAmitShahjee,O
sent: 2343,k,O
sent: 2343,paas,O
sent: 2343,itne,O
sent: 2343,paise,O
sent: 2343,kahan,O
sent: 2343,se,O
sent: 2343,aye,O
sent: 2343,?,O
sent: 2343,#Trump,O
sent: 2343,ne,O
sent: 2343,bheje,O
sent: 2343,kya,O
sent: 2343,???,O
sent: 2344,Aab,O
sent: 2344,to,O
sent: 2344,Yahi,O
sent: 2344,nara,O
sent: 2344,hai,O
sent: 2344,#trump,O
sent: 2344,ka,O
sent: 2344,ki,O
sent: 2344,embassy,O
sent: 2344,wahin,O
sent: 2344,banaege,O
sent: 2344,0,O
sent: 2344,#Jerusalem,O
sent: 2345,25,O
sent: 2345,th,O
sent: 2345,January,O
sent: 2345,ko,O
sent: 2345,#Padmavat,O
sent: 2345,ka,O
sent: 2345,first,O
sent: 2345,day,O
sent: 2345,-,O
sent: 2345,first,O
sent: 2345,show,O
sent: 2345,dekhane,O
sent: 2345,wale,O
sent: 2345,ko,O
sent: 2345,26,O
sent: 2345,th,O
sent: 2345,january,O
sent: 2345,ko,O
sent: 2345,Modi,B-PERSON
sent: 2345,ji,I-PERSON
sent: 2345,dwara,O
sent: 2345,Lal,B-PLACE
sent: 2345,kille,I-PLACE
sent: 2345,par,O
sent: 2345,virata,O
sent: 2345,puraskar,O
sent: 2345,se,O
sent: 2345,sanmanit,O
sent: 2345,kiya,O
sent: 2345,jayega,O
sent: 2345,..,O
sent: 2346,Agar,O
sent: 2346,#Trump,O
sent: 2346,Khilaaf,O
sent: 2346,ho,O
sent: 2346,gaya,O
sent: 2346,to,O
sent: 2346,kya,O
sent: 2346,hoga,O
sent: 2346,....?,O
sent: 2347,Kabhi,O
sent: 2347,kabhi,O
sent: 2347,khyal,O
sent: 2347,me,O
sent: 2347,ata,O
sent: 2347,k,O
sent: 2347,#trump,O
sent: 2347,waqi,O
sent: 2347,hmari,O
sent: 2347,nasal,O
sent: 2347,se,O
sent: 2347,hai,O
sent: 2348,#TripleTalaq,O
sent: 2348,kisi,O
sent: 2348,ke,O
sent: 2348,murder,O
sent: 2348,se,O
sent: 2348,to,O
sent: 2348,acha,O
sent: 2348,hy,O
sent: 2348,Lekin,O
sent: 2348,pehle,O
sent: 2348,murde,O
sent: 2348,ko,O
sent: 2348,jalane,O
sent: 2348,pr,O
sent: 2348,ban,O
sent: 2348,lage,O
sent: 2349,To,O
sent: 2349,Bhai,O
sent: 2349,#Trump,O
sent: 2349,ka,O
sent: 2349,kuch,O
sent: 2349,kar,O
sent: 2349,lo,O
sent: 2349,",",O
sent: 2349,sab,O
sent: 2349,se,O
sent: 2349,jyada,O
sent: 2349,#RadicalIslamm,O
sent: 2349,ka,O
sent: 2349,gun,O
sent: 2349,gaan,O
sent: 2349,to,O
sent: 2349,vo,O
sent: 2349,hi,O
sent: 2349,kar,O
sent: 2349,raha,O
sent: 2349,hai,O
sent: 2349,...,O
sent: 2349,aur,O
sent: 2349,duniya,O
sent: 2349,us,O
sent: 2349,ke,O
sent: 2349,saath,O
sent: 2349,hai,O
sent: 2350,koi,O
sent: 2350,cheez,O
sent: 2350,baar,O
sent: 2350,baar,O
sent: 2350,ho,O
sent: 2350,toh,O
sent: 2350,uska,O
sent: 2350,mazaa,O
sent: 2350,nikal,O
sent: 2350,jaata,O
sent: 2350,hai,O
sent: 2350,...,O
sent: 2350,jaise,O
sent: 2350,#trump,O
sent: 2350,ki,O
sent: 2350,bakwas,O
sent: 2350,aur,O
sent: 2350,shahid,B-PERSON
sent: 2350,afridi,I-PERSON
sent: 2350,ki,O
sent: 2350,retirement,O
sent: 2350,news,O
sent: 2351,....,O
sent: 2351,lie,O
sent: 2351,lie,O
sent: 2351,lie,O
sent: 2352,#Modi,O
sent: 2352,ji,I-PERSON
sent: 2352,kuch,O
sent: 2352,karo,O
sent: 2352,0,O
sent: 2352,Saath,O
sent: 2352,mein,O
sent: 2352,England,B-PLACE
sent: 2352,wali,O
sent: 2352,#Queen,O
sent: 2352,madam,O
sent: 2352,ko,O
sent: 2352,bhi,O
sent: 2352,bulao,O
sent: 2352,0,O
sent: 2352,Yeh,O
sent: 2352,dono,O
sent: 2352,paagal,O
sent: 2352,duniya,O
sent: 2352,ko,O
sent: 2352,luta,O
sent: 2352,denge,O
sent: 2352,varna,O
sent: 2352,!,O
sent: 2352,#KimJonghyun,O
sent: 2352,#trump,O
sent: 2353,Mubarak,O
sent: 2353,ho,O
sent: 2353,...,O
sent: 2353,#UP,O
sent: 2353,ko,O
sent: 2353,#Trump,O
sent: 2353,hua,O
sent: 2353,hai,O
sent: 2353,...,O
sent: 2353,#YogiAdityanath,O
sent: 2354,UP,B-PLACE
sent: 2354,aur,O
sent: 2354,US,B-PLACE
sent: 2354,k,O
sent: 2354,halat,O
sent: 2354,ab,O
sent: 2354,ek,O
